,alpha_beta,alpha_delta,alpha_mu_inf_SC,alpha_mu_inf_SA,alpha_mu_inf_AI,alpha_mu_inf_AC,alpha_mu_inf_AA,alpha_mu_susc_C,alpha_mu_susc_A,omicron_beta,omicron_delta,omicron_mu_inf_SC,omicron_mu_inf_SA,omicron_mu_inf_AI,omicron_mu_inf_AC,omicron_mu_inf_AA,omicron_mu_susc_C,omicron_mu_susc_A
56,0.061066065686061245,-1.2963757235672961,3.415881385867282,2.9545557141745022,0.9590863204183138,5.145593956711749,1.1562894916645572,0.1929239238913547,0.03973756207382054,0.08781805747047429,1.0527477062470658,0.46131617568195576,2.1498780577364047,1.343293762844568,4.971087523167723,0.39373992299811444,0.16852246908609989,0.466739734541001
57,0.15580938535898212,-0.5260698465445991,1.5631081205709574,1.7049716370428618,0.5769395731653285,0.19889620559106422,0.2956025145458501,0.8422444667362966,0.2472761393723975,0.03995872758173786,0.4327601579945355,1.0230621037638268,0.1601759606383289,0.13382603022076767,1.9955297661977087,1.7513510240999033,0.10343181224569635,0.6976667064333404
58,0.15143982664758257,-0.40434658287938785,1.1820335176248458,0.7219862081162909,1.2321806767691632,1.2625927604742744,0.06784881744433863,0.5440110273944849,0.12584645882575632,0.12822903631278332,0.04737425745221291,0.7046999930455082,0.3458478295263458,0.31489262007224234,5.414636938197346,0.6373053333635955,0.1585746697860955,0.47008602745497563
59,0.11829707910618918,0.8085620223094305,3.081499488330862,2.1906474100537747,1.063918944282798,1.5244898477162259,1.0658684292734246,0.3820508356745918,0.5793736164092147,0.134197986786701,1.9032074551532923,1.390153797165429,0.060182250914165764,0.2780474503206733,1.6095398662559592,1.1609160925486133,0.2374120116205958,0.7601763869921532
60,0.12509874172978,-0.47234212580415336,2.6461448981172007,0.9678341117288043,1.0579502537839378,1.106891737270775,0.1124155993140999,0.42887687159888016,0.39721939349799834,0.0746656757233668,0.4053485366993881,2.09591974420847,0.19301808991839875,0.29344556880863243,0.4118773293040678,0.6837712536007083,0.18482695459930598,0.6963271512958616
61,0.09613929962984182,-1.4608785696752733,2.9008750820244895,0.7320930908606945,1.0381232939932434,1.4554949473498933,0.4607423506678907,0.09583435981818549,0.18115726094650236,0.08364887938951059,1.2586334127969128,0.6833168369881694,0.20445684407965797,0.5998772633294843,1.5303969354932816,1.6657816525874205,0.34073843401673853,0.40306340843547817
62,0.1184546971397465,1.0795766801154243,1.6667382947172131,0.5554463102460659,1.4675517747104676,1.7756921210353096,0.775059874139238,0.6938109914359675,0.6568290435137963,0.10872218116736514,1.1349898696256555,2.336886813118491,0.3636316067166977,0.08781431597083042,5.623412085890321,1.0094035648703723,0.3707044256245133,0.37937045716161233
63,0.13003634166399156,-0.9541222325430464,2.0598108622017706,1.7751233516889537,2.8810544116651355,1.433495136220955,0.2393623210481446,0.8477661438977709,0.07339995259740269,0.09697560840609759,0.3695004138796766,2.9174334056197844,1.0684892398720047,1.052963072956406,1.1337659708305088,0.5805403662288593,0.035054018609433184,0.21479179472504917
64,0.13650576143281745,0.3283516883414844,3.683548154900624,0.31570673897484086,1.6680327724976478,2.8422830684603584,1.7875060156511438,0.27190021969959627,0.3661790189202717,0.03901250451109938,1.0232110235531255,3.946667115780115,0.74121503725498,1.6079542210697204,1.3664595277285136,0.24603307518773548,0.11367400347244493,3.252644351575475
65,0.14577151009699638,1.1595061883576123,1.6717444321634416,1.439852026740821,0.7055575003395108,1.1044570058809018,0.5179278877592828,1.0773682447960684,0.3828067017494775,0.019425568016656368,0.49838908591609243,9.931270672136613,0.6988136715219203,1.8176770997188816,12.560707708217965,2.476134185221661,0.1647934741256334,0.5029828114727406
