,rel_omicron_beta,rel_omicron_delta,rel_omicron_mu_inf_AA,rel_omicron_mu_inf_AC,rel_omicron_mu_inf_AI,rel_omicron_mu_inf_SA,rel_omicron_mu_inf_SC,rel_omicron_mu_susc_A,rel_omicron_mu_susc_C
56,0.3633108233074276,2.349123429814362,-1.0772808457698873,-0.03450217239406779,0.33689882720279724,-0.3179371658219457,-2.0021071758217928,2.4634749003627645,-0.13522684587369493
57,-1.3607862604358565,0.9588300045391346,1.779127087219008,2.3058817323289227,-1.4611968606224424,-2.365030789476807,-0.42387603145787484,1.0372358054484627,-2.0971577359368503
58,-0.16637035106622602,0.45172084033160076,2.239966913812942,1.4559384776695505,-1.364309094512318,-0.7360071571174175,-0.5172193838043571,1.317853131962829,-1.2327439324615692
59,0.12611714272087868,1.0946454328438617,0.08541953496780963,0.054288512786656334,-1.3419227030819765,-3.594574926622942,-0.7960019389100703,0.27160294625710135,-0.47575659999067427
60,-0.5160828677702038,0.8776906625035414,1.805420725366554,-0.9885855690087633,-1.2823964256430656,-1.6122767857500662,-0.2331113496377812,0.5613308383604569,-0.8417498583493376
61,-0.13917014661698812,2.719511982472186,1.285210758768053,0.05018112394115705,-0.5484447638391783,-1.275550757365149,-1.4458090806986748,0.799728391554057,1.2684938446181881
62,-0.0857347529732761,0.05541318951023121,0.2641746222495373,1.1527483381264865,-2.816126292563788,-0.42363066749743894,0.33795102215578293,-0.5489105896738943,-0.6267945281333831
63,-0.29335447549875177,1.323622646422723,0.8859809440895668,-0.23457080431752206,-1.006548178186099,-0.5076241890073472,0.3480900949596736,1.0737458724927231,-3.18571456352402
64,-1.2524845988042537,0.6948593352116412,-1.9831106610845715,-0.7323845180876011,-0.03668225065639791,0.8534770404500627,0.06899499439097072,2.1841012545785885,-0.8721004264435062
65,-2.0154502591291585,-0.6611171024415199,1.5646178069419316,2.4312196888467623,0.9463263751130482,-0.722911485729297,1.7818207814222342,0.2730258308853846,-1.877583517950631
66,-0.9177223554114051,-0.10749378969892659,2.1504033985629105,0.8113083723211459,-1.7536857427926908,-2.6419092770138124,1.8336128810384038,0.8584982673529119,-0.44868635862772854
67,-0.21516234903310574,1.4901622100196235,2.4197068014403276,0.384600407965365,-1.3597107973874287,0.9615234507181979,-0.24527819931609995,1.2128534357151213,-2.9751083602667863
68,0.10929385975486139,1.2319951495198467,2.5187317584990554,2.2041647708449132,-1.299209752983094,-1.7394562849109598,-1.3165074649574353,-0.11250185352242413,-2.5570210819587555
69,-1.0489906622383927,2.0598576783783478,2.4821758295065086,0.8886205128904383,-0.16614392793955043,-1.4301912527511107,0.42179297567789426,1.219446549485643,-1.4273484415665132
70,-0.895993835969659,1.9849339308003635,2.6660289380538944,1.0609143436403037,0.6317878605096203,-0.9140542174725798,-0.020749006633753255,0.5947224169323384,-2.214954297820977
71,-0.23325870468380916,0.9544930713747897,1.922900075488512,0.41309059883486265,-1.6311666053705938,-3.442980123771544,-0.7981021573240177,0.7200118145408304,-1.407481771006317
72,-0.6864507754503839,1.9529804890487965,0.05946817612425617,0.5537540036134899,-0.8742704836017745,-0.3544648844791924,0.26607157454733477,0.17757788692237259,0.38956681712676827
73,-0.2560418901281034,0.04255393776306415,1.45000949448305,0.9501586001844087,-0.01754392739120423,-0.6506541935160143,-0.33320506006637557,-0.21238787184669639,-2.2244400047889847
74,-0.39626345897778115,1.294875394163391,2.048128616788713,-1.2382003075780406,0.7432271997997741,0.24620841526801965,0.08914644058360724,0.5844970481845864,0.29495375378299304
75,-1.0342402334463812,2.4762736885069243,1.119032043303668,2.6445376747188734,-1.3116164033388715,0.8635138062592137,0.5987499022652518,0.8848163813570528,-0.19725791629640976
76,-1.296081652978159,1.2162326918659008,2.2793635704962876,0.20399070348875414,-1.2367092596112772,-0.5149497925425764,0.3180130167939641,1.8329015185111526,-0.8246905305390908
77,-1.3318873361984425,5.205229156191279,1.9120818682155534,-0.07543626825772268,-1.2121735066034263,-2.146598745286744,0.7351267952365224,1.2923182594358924,-1.7156022676985476
78,-0.8152038548825149,0.1785525832905636,1.5933195986672517,1.27683257787722,-0.09870771891394828,-1.2594355621343079,0.912796831314061,1.2166587710809147,-1.0742307836232539
79,-1.7390973139634196,-0.14442644803766178,0.8724340509019454,0.4460244788575394,-0.0005318166630924534,1.6962552908701567,-0.2036839003992984,1.454011029031871,-0.7273120830403145
80,-0.17365127029472277,-0.4798163972580285,1.2151133414073598,2.6526505844978376,-0.36441346752064585,-0.5292231408626205,-1.0839521173999762,0.5595880307740261,-0.25357555474101945
81,-0.7322375131938006,2.990284251479609,-0.7846834407874902,0.1859517913159433,-1.4255369219500702,-0.9283701220914897,0.37027431146811834,1.0121539104145556,-0.04765765249741942
