,beta,delta,mu_inf_SC,mu_inf_SI,mu_inf_AI,mu_inf_AC,mu_inf_AA,mu_susc_C,mu_susc_I
111,0.021187247483979404,0.5049194097518921,10.638906315687057,0.21803053332622588,4.748085683378542,4.817185362900584,5.50642290958569,0.19489697655126528,6.802479856578207
112,0.197831639258531,-1.3160626888275146,1.184371003191725,0.11798129262302,1.1218085873436752,1.2706632741058153,0.49646962151508667,0.4487882057871641,1.1910340015861174
113,0.1102674367652521,0.3338554799556732,3.2768399091271543,0.48313302682553694,0.5040622562123164,3.609124659059443,4.575153518042076,0.8279179993421227,2.8069464514871183
114,0.12030608516989855,0.577220618724823,4.9684589289578325,0.2215926491374055,1.0115585052361484,1.4904645446210782,1.8529576319765724,0.13015700029711424,1.0060384585183415
115,0.08583835332978694,-0.7594172358512878,4.845847433761511,0.12984206732681985,2.0136717855346555,2.672165295395924,0.6424783932501338,0.4352529690165602,2.979412650344563
116,0.06301509791520499,-0.879869818687439,5.481943252517615,0.26743754056323626,2.182599688670632,3.3638579423222277,0.9077614576163614,0.748624853986603,3.4253231151594417
117,0.16982589318628882,-1.1083561182022095,2.564015625225314,0.48055267811797214,2.3452366081248863,4.117577331633843,0.4375424289943841,0.38104468624505883,0.7331467467803583
118,0.12375912129239483,-0.41249561309814453,3.268975827356514,0.04637507294845191,0.6984582145104309,2.9580668281693674,0.962365301220238,0.4078968427287023,1.676897503634597
119,0.10046642658329467,-0.32120466232299805,1.8399966325681703,0.3420705454883974,0.3040971697208728,3.95422861795169,1.395377877010046,0.31929260522350267,3.316824169139061
120,0.12464959878575545,0.20827025175094604,0.8865053576868795,0.28731371370332404,1.3530383143448625,3.3404247196366015,1.3257508717774569,0.36239513399672263,1.9909459908920875
121,0.1416711489733221,-0.37264737486839294,3.004179704333383,0.32204379702258285,1.1979815747640459,2.082653158243672,1.8305362431988654,0.8473836289330487,2.288180320258434
122,0.1694777965140984,-0.6175154447555542,2.661615355930351,0.08397703148683204,0.7857011806798992,2.654864084825496,1.1970556458126411,0.7992110835338746,1.0795329212202942
123,0.1039903617246203,0.546878457069397,2.9693374642777863,0.1088878018946774,2.5476322336604436,4.16659828189812,0.1695013148192188,1.2422203440767077,2.3742928878677985
124,0.10140531527848265,-0.2045426219701767,6.085705463806378,0.08035744664181496,0.18574024481588794,1.9777480603801656,0.13524899801172138,0.2600642835416677,2.140944907752363
125,0.10057705478481849,-0.5329543352127075,4.02997128507188,0.17499668837695856,0.6370011282948408,4.090690157102553,0.3740473568060849,0.4456054513235824,2.0881562804280223
126,0.21493357903799618,0.6470011472702026,2.048593682483877,0.0963858836676385,0.7070083955405433,1.9680228923739462,0.6300084191733345,0.2018218682337246,2.261224734144508
127,0.16095906503488588,-0.34137046337127686,3.223322883488228,0.06097506156742505,1.309422662855183,1.48273800330018,1.0196505953153765,1.0241216478605824,2.0268418326363835
128,0.10787731974081971,-0.717184841632843,5.486423507956245,0.1963594575266084,0.19902225299812465,4.569316002731789,0.6921218634702834,0.31741265227517973,1.7297570483772151
129,0.09035597462954975,-0.7662883996963501,3.0964278562635688,0.37913536114272295,1.024526040155618,2.1697503801236815,0.6695501078791505,0.5807247597706159,2.603877670480613
130,0.2538396820226167,-0.13417531549930573,1.2919671525221104,0.22677053683829024,0.7287975813345744,0.9941747718043187,0.3165831443407118,0.40295011024438615,2.46805296821856
131,0.05662267484068906,-0.9047957062721252,4.017622568005289,0.12784090868986367,1.2875648117438976,1.779873435746175,0.9527804048706151,1.4954163988939617,3.0217475366943947
132,0.11162156423139258,-0.3458941876888275,4.17469136899498,0.47397723837931416,0.5488995918788602,0.9432246569845837,2.6336341950833857,0.4719314732126768,1.9509697500606986
133,0.15276244634205086,0.21390700340270996,1.9297686615017136,0.0553835494030158,0.39991226032066096,0.5330000729665838,1.081174157197153,0.8623721410417166,2.1676264451120835
134,0.05470097334439956,-0.6477873921394348,9.509508152306738,1.2505019860784312,1.77434611419771,7.601008785625069,0.7434024024906415,0.07632642847425801,4.5291138374042745
135,0.07567076114685041,-1.2251229286193848,2.5403691093498306,0.015375078750910463,1.288530047904273,4.041515707567483,1.8713249277900161,0.5482240100362711,3.0258232947366164
136,0.12182408950464847,-0.6530695557594299,4.0208984014228015,0.34784312545500623,0.44430738545279913,3.3460876753919013,0.4945189781396584,0.23306868334963995,2.9846603399947957
137,0.1019942032445804,-0.767938494682312,4.651425021124932,0.2491028639789031,0.2595755615333283,3.428264764315622,1.2526948469346582,0.4067598009864857,2.0397871102283154
138,0.06424743517761954,-1.1767908334732056,2.396753347936252,0.08925057200343794,1.3305079104928534,2.0918929117655125,2.1306807584518164,0.37791474348424614,4.211799257976006
139,0.0758356396805887,-1.8238941431045532,1.1292292536182285,0.11613698753924401,0.6754914212721453,2.635199562131776,0.21156257571947573,0.5681649151728864,2.2610127359341012
140,0.11872204911583543,0.2610684633255005,3.2052895581881753,0.2302807300056299,2.6737035232526667,10.810629688651574,0.14704007310243022,0.295806673358389,3.3050236536882434
141,0.0877438594456898,-0.845683217048645,4.390336519072597,0.13162846951750182,1.4424131514273888,1.2269622328402936,1.7680391853077342,0.15720479478349483,3.125809035318084
142,0.16428225367826207,-0.519960880279541,2.01623148664625,0.04809686556113285,0.19983133631601813,1.7427405507101832,0.30702786513559854,0.2521482981713341,1.7175711962267886
143,0.11292297307289582,-1.2202991247177124,2.6347519502701227,0.30350214528093167,0.47781400395710183,2.5266891373178164,3.290158470472504,0.9005457671766223,0.7623412011399257
144,0.12594611994216834,-0.4230559170246124,2.2244361007345916,0.5233108925300571,1.6711559817753185,5.6721185058913655,1.0510837272140645,0.2604745472907234,1.4561680009560258
145,0.08920825811697936,-0.4176448583602905,4.477128820402734,0.25180556474706495,0.8393715168921948,4.919994319389391,0.12965290465851795,0.3492788596014117,2.8781195063249876
146,0.046925206923016424,-0.9432221055030823,5.6711023145967205,0.14364151318978197,0.4203993912824999,2.311201826884001,1.4939379999293503,1.0571985193009186,5.046131677907029
147,0.08795844441712931,-1.6574305295944214,2.613923436435459,0.26121442326555366,1.3243221539141916,1.602850263645176,0.3321862070319148,0.29214222412646046,3.370835806799207
148,0.07066318382008162,0.871137261390686,7.93696198513022,0.3132682851863201,1.129797596479398,0.9479104041152174,0.6095152443809018,0.4202090956471084,4.2062729159652505
149,0.0800282290801475,0.1471310406923294,6.296560989412898,0.3622748395534849,1.295533149241997,5.647370091158008,0.7756853229087937,0.16562504232184505,2.3197999891364964
150,0.06288593418480744,-1.9998043775558472,2.9333952780716124,0.15179391584389712,1.2268044775777769,1.0628039875767803,0.7207779468135714,0.4000093348507721,4.561098356871901
151,0.10110757938114259,-1.3782751560211182,2.2316368477806336,0.22663938288050461,1.318091264112168,3.6375918159046194,0.7551133376204441,0.5248429931783071,2.6684736590665983
152,0.10183769563298814,-0.7228747010231018,4.735076680877373,0.08548664020063863,1.8756601342143033,2.162540753878176,0.13843808193285395,0.26534256513935395,2.7344760389550906
153,0.10305055741239633,-0.92705237865448,5.0312719593522734,0.10737115904452257,1.0219873715564687,6.350678417212135,0.6655371509573614,0.32733517759388736,1.372655505052354
154,0.07026387011029801,-1.006070852279663,4.499433723024845,0.27992304125467943,0.5392928738234075,2.9434250012201693,1.0684198810561814,0.8268284029185937,3.37411838637852
155,0.17418179099704062,0.4596095085144043,1.150970271118791,0.17770064147898187,0.7462807481098975,2.36888849800151,0.9170730577620498,0.6278252529772238,2.213615056354252
156,0.16669650777351672,-0.2733552157878876,2.3590220814898726,0.12040379114016467,0.3742555827825104,3.9184907346594295,0.996453517834457,0.4042069670448743,1.2791390379103051
157,0.07226473740231347,-0.1445154845714569,5.305495938231208,0.17438541875233227,1.0926722840012373,3.6237747686025514,1.4142115406726055,0.6454928980606452,2.4138840510227784
158,0.08559350654274653,-0.42937764525413513,3.6464535111835326,0.3098748933714749,1.0772005269512193,2.0432396404450746,1.078893535676608,0.18918712436645627,2.9811545758391147
159,0.07540670118636016,-0.5467260479927063,2.399723625671677,0.23369772586320114,1.1759457508037283,2.4355668325481585,0.9367831791463401,0.5036666059641414,1.9397599300951816
160,0.10226399526768962,-1.1755285263061523,4.9118017517272685,0.09889513898829054,1.3775754680366512,2.4931442249814824,0.12632320308702277,0.5542767496401969,4.572900476873462
161,0.10877638294077595,-0.22332854568958282,2.6849150349937556,0.17931386757884074,0.33357513108158865,1.1928023361966138,0.7478927276790563,1.0169035447628494,3.187427036699666
162,0.12648476783621673,-1.3301317691802979,0.7677430535066827,0.14322652881318235,1.7358396778915899,3.815872660155409,0.7203433697776698,1.069778955293845,2.363296515975074
163,0.11998660632321674,0.04289720207452774,4.943365734631396,0.28561506835162337,1.191826526475605,1.1452942115484537,1.7566717214493583,0.6473434892340989,1.4036126804213158
164,0.08953727655289533,-1.4807767868041992,2.3123532224788907,0.0436177405958462,0.2691651189595052,0.8154317778072752,0.9309483655716501,0.4435846760763153,4.358561105096327
165,0.10731902597330438,-0.45774322748184204,3.740712920240841,0.19014191042759648,1.722341532272845,6.988921703038882,0.13481232144456576,0.06442298659967868,1.513206144706837
